detection_id	reader_uwb_id	tag_id	tag_temperature	distance	tag_motion	insert_timestamp	date	time
878930	23208	54319	39	5,53	1	2022-07-13 09:57:04.530	2022-07-13	09:57:04
878931	23208	54319	39	4,27	1	2022-07-13 09:57:09.560	2022-07-13	09:57:09
878932	23208	54319	38	4,89	1	2022-07-13 09:57:14.590	2022-07-13	09:57:14
878933	23208	54319	39	4,86	1	2022-07-13 09:57:19.607	2022-07-13	09:57:19
878934	23208	54319	39	5	1	2022-07-13 09:57:24.637	2022-07-13	09:57:24
878935	23208	54319	39	5,7	1	2022-07-13 09:57:29.653	2022-07-13	09:57:29
878936	23208	54319	39	5,53	1	2022-07-13 09:57:34.687	2022-07-13	09:57:34
878937	23208	54319	39	5,49	0	2022-07-13 09:57:39.700	2022-07-13	09:57:39
878938	23208	54319	39	5,5	0	2022-07-13 09:57:44.733	2022-07-13	09:57:44
878939	23208	54319	39	5,55	0	2022-07-13 09:57:49.763	2022-07-13	09:57:49
878940	23208	54319	39	5,57	0	2022-07-13 09:57:54.780	2022-07-13	09:57:54
878941	23208	54319	39	5,51	1	2022-07-13 09:57:59.810	2022-07-13	09:57:59
878942	23208	54319	39	5,53	1	2022-07-13 09:58:04.827	2022-07-13	09:58:04
878943	23208	54319	39	5,61	0	2022-07-13 09:58:09.857	2022-07-13	09:58:09
878944	23208	54319	39	5,53	0	2022-07-13 09:58:14.873	2022-07-13	09:58:14
878945	23208	54319	39	5,53	0	2022-07-13 09:58:19.903	2022-07-13	09:58:19
878946	23208	54319	38	5,54	0	2022-07-13 09:58:24.937	2022-07-13	09:58:24
878947	23208	54319	39	5,55	0	2022-07-13 09:58:29.950	2022-07-13	09:58:29
878948	23208	54319	40	5,5	1	2022-07-13 09:58:34.983	2022-07-13	09:58:34
878949	23208	54319	38	5,48	0	2022-07-13 09:58:40.110	2022-07-13	09:58:40
878950	23208	54319	39	5,5	0	2022-07-13 09:58:45.030	2022-07-13	09:58:45
878951	23208	54319	39	5,58	0	2022-07-13 09:58:50.047	2022-07-13	09:58:50
878952	23208	54319	39	5,57	0	2022-07-13 09:58:55.077	2022-07-13	09:58:55
878953	23208	54319	39	5,59	0	2022-07-13 09:59:00.093	2022-07-13	09:59:00
878954	23208	54319	39	5,58	0	2022-07-13 09:59:05.123	2022-07-13	09:59:05
878955	23208	54319	40	5,56	0	2022-07-13 09:59:10.157	2022-07-13	09:59:10
878956	23208	54319	39	5,56	0	2022-07-13 09:59:15.170	2022-07-13	09:59:15
878957	23208	54319	39	5,53	1	2022-07-13 09:59:20.203	2022-07-13	09:59:20
878958	23208	54319	39	5,49	1	2022-07-13 09:59:25.233	2022-07-13	09:59:25
878959	23208	54319	39	5,54	1	2022-07-13 09:59:30.250	2022-07-13	09:59:30
878960	23208	54319	39	5,48	0	2022-07-13 09:59:35.280	2022-07-13	09:59:35
878961	23208	54319	39	5,51	1	2022-07-13 09:59:40.297	2022-07-13	09:59:40
878962	23208	54319	39	5,5	0	2022-07-13 09:59:45.330	2022-07-13	09:59:45
878963	23208	54319	39	5,53	0	2022-07-13 09:59:50.360	2022-07-13	09:59:50
878964	23208	54319	39	5,57	0	2022-07-13 09:59:55.377	2022-07-13	09:59:55
878965	23208	54319	39	5,58	1	2022-07-13 10:00:00.407	2022-07-13	10:00:00
878966	23208	54319	39	5,49	1	2022-07-13 10:00:05.423	2022-07-13	10:00:05
878967	23208	54319	39	5,49	1	2022-07-13 10:00:10.453	2022-07-13	10:00:10
878968	23208	54319	39	5,45	0	2022-07-13 10:00:15.517	2022-07-13	10:00:15
878969	23208	54319	39	5,5	0	2022-07-13 10:00:20.517	2022-07-13	10:00:20
878970	23208	54319	40	5,53	0	2022-07-13 10:00:25.530	2022-07-13	10:00:25
878971	23208	54319	39	5,52	0	2022-07-13 10:00:30.547	2022-07-13	10:00:30
878972	23208	54319	39	5,53	0	2022-07-13 10:00:35.580	2022-07-13	10:00:35
878973	23208	54319	39	5,43	0	2022-07-13 10:00:40.593	2022-07-13	10:00:40
878974	23208	54319	39	5,49	1	2022-07-13 10:00:45.627	2022-07-13	10:00:45
878975	23208	54319	39	5,49	1	2022-07-13 10:00:50.657	2022-07-13	10:00:50
878976	23208	54319	39	5,53	0	2022-07-13 10:00:55.673	2022-07-13	10:00:55
878977	23208	54319	39	5,48	0	2022-07-13 10:01:00.703	2022-07-13	10:01:00
878978	23208	54319	39	5,52	0	2022-07-13 10:01:05.720	2022-07-13	10:01:05
878979	23208	54319	39	5,53	0	2022-07-13 10:01:10.750	2022-07-13	10:01:10
878980	23208	54319	39	5,55	0	2022-07-13 10:01:15.783	2022-07-13	10:01:15
878981	23208	54319	39	5,47	1	2022-07-13 10:01:20.800	2022-07-13	10:01:20
878982	23208	54319	39	5,48	0	2022-07-13 10:01:25.813	2022-07-13	10:01:25
878983	23208	54319	39	5,51	0	2022-07-13 10:01:30.847	2022-07-13	10:01:30
878984	23208	54319	39	5,51	0	2022-07-13 10:01:35.877	2022-07-13	10:01:35
878985	23208	54319	39	5,5	0	2022-07-13 10:01:40.910	2022-07-13	10:01:40
878986	23208	54319	39	5,51	0	2022-07-13 10:01:45.923	2022-07-13	10:01:45
878987	23208	54319	39	5,54	0	2022-07-13 10:01:50.957	2022-07-13	10:01:50
878988	23208	54319	39	5,5	1	2022-07-13 10:01:55.970	2022-07-13	10:01:55
878989	23208	54319	39	5,49	0	2022-07-13 10:02:00.987	2022-07-13	10:02:00
878990	23208	54319	39	5,58	1	2022-07-13 10:02:06.017	2022-07-13	10:02:06
878991	23208	54319	39	5,52	0	2022-07-13 10:02:11.050	2022-07-13	10:02:11
878992	23208	54319	39	5,5	0	2022-07-13 10:02:16.080	2022-07-13	10:02:16
878993	23208	54319	39	5,52	0	2022-07-13 10:02:21.097	2022-07-13	10:02:21
878994	23208	54319	39	5,53	0	2022-07-13 10:02:26.127	2022-07-13	10:02:26
878995	23208	54319	39	5,51	0	2022-07-13 10:02:31.160	2022-07-13	10:02:31
878996	23208	54319	39	5,5	0	2022-07-13 10:02:36.173	2022-07-13	10:02:36
878997	23208	54319	39	6,51	1	2022-07-13 10:02:41.190	2022-07-13	10:02:41
878998	23208	54319	39	7,49	1	2022-07-13 10:02:46.220	2022-07-13	10:02:46
878999	23208	54319	39	7,95	1	2022-07-13 10:02:51.253	2022-07-13	10:02:51
879000	23208	54319	39	8,12	0	2022-07-13 10:03:01.300	2022-07-13	10:03:01
879001	23208	54319	39	7,93	1	2022-07-13 10:03:06.363	2022-07-13	10:03:06
879002	23208	54319	39	7,9	1	2022-07-13 10:03:11.347	2022-07-13	10:03:11
879003	23208	54319	39	7,92	0	2022-07-13 10:03:16.380	2022-07-13	10:03:16
879004	23208	54319	39	7,94	1	2022-07-13 10:03:21.393	2022-07-13	10:03:21
879005	23208	54319	39	7,95	1	2022-07-13 10:03:26.427	2022-07-13	10:03:26
879006	23208	54319	39	7,94	1	2022-07-13 10:03:31.457	2022-07-13	10:03:31
879007	23208	54319	39	7,74	1	2022-07-13 10:03:36.473	2022-07-13	10:03:36
879008	23208	54319	39	7,01	1	2022-07-13 10:03:41.523	2022-07-13	10:03:41
879009	23208	54319	39	5,57	1	2022-07-13 10:03:46.520	2022-07-13	10:03:46
879010	23208	54319	40	4,66	1	2022-07-13 10:03:51.567	2022-07-13	10:03:51
879011	23208	54319	39	4,7	1	2022-07-13 10:03:56.583	2022-07-13	10:03:56
879012	23208	54319	39	4,85	1	2022-07-13 10:04:01.597	2022-07-13	10:04:01
879013	23208	54319	39	4,9	1	2022-07-13 10:04:06.613	2022-07-13	10:04:06
879014	23208	54319	39	4,85	1	2022-07-13 10:04:11.643	2022-07-13	10:04:11
879015	23208	54319	39	5,18	1	2022-07-13 10:04:16.677	2022-07-13	10:04:16
879016	23208	54319	39	5,6	1	2022-07-13 10:04:21.690	2022-07-13	10:04:21
879017	23208	54319	39	5,57	1	2022-07-13 10:04:26.723	2022-07-13	10:04:26
879018	23208	54319	38	5,6	1	2022-07-13 10:04:31.753	2022-07-13	10:04:31
879019	23208	54319	39	5,55	0	2022-07-13 10:04:36.770	2022-07-13	10:04:36
879020	23208	54319	39	5,57	1	2022-07-13 10:04:41.800	2022-07-13	10:04:41
879021	23208	54319	39	5,53	1	2022-07-13 10:04:46.817	2022-07-13	10:04:46
879022	23208	54319	39	5,55	0	2022-07-13 10:04:51.850	2022-07-13	10:04:51
879023	23208	54319	39	5,6	1	2022-07-13 10:04:56.863	2022-07-13	10:04:56
879024	23208	54319	39	5,51	1	2022-07-13 10:05:01.910	2022-07-13	10:05:01
879025	23208	54319	39	5,55	1	2022-07-13 10:05:06.927	2022-07-13	10:05:06
879026	23208	54319	39	5,56	0	2022-07-13 10:05:11.943	2022-07-13	10:05:11
879027	23208	54319	39	5,58	0	2022-07-13 10:05:16.973	2022-07-13	10:05:16
879028	23208	54319	39	5,57	0	2022-07-13 10:05:22.007	2022-07-13	10:05:22
879029	23208	54319	39	5,59	0	2022-07-13 10:05:27.020	2022-07-13	10:05:27
879030	23208	54319	39	5,6	0	2022-07-13 10:05:32.053	2022-07-13	10:05:32
879031	23208	54319	39	5,6	0	2022-07-13 10:05:37.067	2022-07-13	10:05:37
879032	23208	54319	39	5,56	0	2022-07-13 10:05:42.083	2022-07-13	10:05:42
879033	23208	54319	40	5,51	0	2022-07-13 10:05:47.117	2022-07-13	10:05:47
879034	23208	54319	39	5,54	1	2022-07-13 10:05:52.147	2022-07-13	10:05:52
879035	23208	54319	39	5,63	1	2022-07-13 10:05:57.177	2022-07-13	10:05:57
879036	23208	54319	39	5,61	0	2022-07-13 10:06:02.210	2022-07-13	10:06:02
879037	23208	54319	39	5,55	1	2022-07-13 10:06:07.223	2022-07-13	10:06:07
879038	23208	54319	39	5,5	1	2022-07-13 10:06:12.240	2022-07-13	10:06:12
879039	23208	54319	39	5,51	0	2022-07-13 10:06:17.270	2022-07-13	10:06:17
879040	23208	54319	39	5,52	0	2022-07-13 10:06:22.287	2022-07-13	10:06:22
879041	23208	54319	40	5,56	1	2022-07-13 10:06:27.320	2022-07-13	10:06:27
879042	23208	54319	39	5,55	1	2022-07-13 10:06:32.333	2022-07-13	10:06:32
879043	23208	54319	39	5,56	0	2022-07-13 10:06:37.367	2022-07-13	10:06:37
879044	23208	54319	39	5,58	0	2022-07-13 10:06:42.397	2022-07-13	10:06:42
879045	23208	54319	40	5,55	0	2022-07-13 10:06:47.430	2022-07-13	10:06:47
879046	23208	54319	39	5,58	0	2022-07-13 10:06:52.443	2022-07-13	10:06:52
879047	23208	54319	39	5,55	0	2022-07-13 10:06:57.477	2022-07-13	10:06:57
879048	23208	54319	39	5,55	1	2022-07-13 10:07:02.490	2022-07-13	10:07:02
879049	23208	54319	39	5,56	1	2022-07-13 10:07:07.540	2022-07-13	10:07:07
879050	23208	54319	39	5,59	0	2022-07-13 10:07:12.553	2022-07-13	10:07:12
879051	23208	54319	39	5,53	0	2022-07-13 10:07:17.570	2022-07-13	10:07:17
879052	23208	54319	39	5,57	0	2022-07-13 10:07:22.600	2022-07-13	10:07:22
879053	23208	54319	39	5,59	0	2022-07-13 10:07:27.617	2022-07-13	10:07:27
879054	23208	54319	39	5,58	0	2022-07-13 10:07:32.650	2022-07-13	10:07:32
879055	23208	54319	40	5,59	0	2022-07-13 10:07:37.663	2022-07-13	10:07:37
879056	23208	54319	40	5,61	1	2022-07-13 10:07:42.710	2022-07-13	10:07:42
879057	23208	54319	40	5,53	0	2022-07-13 10:07:47.773	2022-07-13	10:07:47
879058	23208	54319	39	5,61	0	2022-07-13 10:07:52.743	2022-07-13	10:07:52
879059	23208	54319	39	5,64	0	2022-07-13 10:07:57.773	2022-07-13	10:07:57
879060	23208	54319	40	5,58	0	2022-07-13 10:08:02.790	2022-07-13	10:08:02
879061	23208	54319	39	5,5	0	2022-07-13 10:08:07.807	2022-07-13	10:08:07
879062	23208	54319	39	5,6	1	2022-07-13 10:08:12.837	2022-07-13	10:08:12
879063	23208	54319	39	5,53	0	2022-07-13 10:08:17.870	2022-07-13	10:08:17
879064	23208	54319	39	5,56	0	2022-07-13 10:08:22.900	2022-07-13	10:08:22
879065	23208	54319	39	5,53	1	2022-07-13 10:08:27.917	2022-07-13	10:08:27
879066	23208	54319	39	5,51	0	2022-07-13 10:08:32.930	2022-07-13	10:08:32
879067	23208	54319	39	5,54	0	2022-07-13 10:08:37.963	2022-07-13	10:08:37
879068	23208	54319	39	5,55	1	2022-07-13 10:08:42.993	2022-07-13	10:08:42
879069	23208	54319	39	5,59	1	2022-07-13 10:08:48.010	2022-07-13	10:08:48
879070	23208	54319	39	5,53	0	2022-07-13 10:08:53.040	2022-07-13	10:08:53
879071	23208	54319	40	5,53	0	2022-07-13 10:08:58.073	2022-07-13	10:08:58
879072	23208	54319	39	5,52	0	2022-07-13 10:09:03.087	2022-07-13	10:09:03
879073	23208	54319	39	5,55	1	2022-07-13 10:09:08.120	2022-07-13	10:09:08
879074	23208	54319	39	5,53	1	2022-07-13 10:09:13.150	2022-07-13	10:09:13
879075	23208	54319	39	5,54	1	2022-07-13 10:09:18.167	2022-07-13	10:09:18
879076	23208	54319	39	5,53	1	2022-07-13 10:09:23.197	2022-07-13	10:09:23
879077	23208	54319	39	5,51	1	2022-07-13 10:09:28.213	2022-07-13	10:09:28
879078	23208	54319	39	5,59	1	2022-07-13 10:09:33.243	2022-07-13	10:09:33
879079	23208	54319	39	5,5	0	2022-07-13 10:09:38.277	2022-07-13	10:09:38
879080	23208	54319	39	5,6	0	2022-07-13 10:09:43.290	2022-07-13	10:09:43
879081	23208	54319	39	5,53	1	2022-07-13 10:09:48.307	2022-07-13	10:09:48
879082	23208	54319	40	7,96	1	2022-07-13 10:09:53.353	2022-07-13	10:09:53
879083	23208	54319	39	7,91	0	2022-07-13 10:09:58.370	2022-07-13	10:09:58
879084	23208	54319	39	8,03	0	2022-07-13 10:10:03.400	2022-07-13	10:10:03
879085	23208	54319	39	8,22	0	2022-07-13 10:10:08.417	2022-07-13	10:10:08
879086	23208	54319	39	8,2	1	2022-07-13 10:10:13.433	2022-07-13	10:10:13
879087	23208	54319	39	8,13	1	2022-07-13 10:10:18.463	2022-07-13	10:10:18
879088	23208	54319	39	8,04	1	2022-07-13 10:10:23.497	2022-07-13	10:10:23
879089	23208	54319	39	8,04	0	2022-07-13 10:10:28.510	2022-07-13	10:10:28
879090	23208	54319	39	8,06	0	2022-07-13 10:10:33.543	2022-07-13	10:10:33
879091	23208	54319	39	8,06	1	2022-07-13 10:10:38.573	2022-07-13	10:10:38
879092	23208	54319	39	8,02	1	2022-07-13 10:10:43.590	2022-07-13	10:10:43
879093	23208	54319	40	6,19	1	2022-07-13 10:10:48.620	2022-07-13	10:10:48
879094	23208	54319	39	4,92	1	2022-07-13 10:10:53.637	2022-07-13	10:10:53
879095	23208	54319	39	4,48	1	2022-07-13 10:10:58.670	2022-07-13	10:10:58
879096	23208	54319	39	4,72	1	2022-07-13 10:11:03.700	2022-07-13	10:11:03
879097	23208	54319	40	4,74	1	2022-07-13 10:11:08.730	2022-07-13	10:11:08
879098	23208	54319	39	4,76	1	2022-07-13 10:11:13.747	2022-07-13	10:11:13
879099	23208	54319	39	5,56	1	2022-07-13 10:11:18.780	2022-07-13	10:11:18
879100	23208	54319	40	5,62	1	2022-07-13 10:11:23.793	2022-07-13	10:11:23
879101	23208	54319	39	5,58	1	2022-07-13 10:11:28.827	2022-07-13	10:11:28
879102	23208	54319	39	5,48	1	2022-07-13 10:11:33.857	2022-07-13	10:11:33
879103	23208	54319	39	5,58	0	2022-07-13 10:11:38.857	2022-07-13	10:11:38
879104	23208	54319	39	5,54	1	2022-07-13 10:11:43.887	2022-07-13	10:11:43
879105	23208	54319	40	5,56	0	2022-07-13 10:11:48.920	2022-07-13	10:11:48
879106	23208	54319	39	5,52	1	2022-07-13 10:11:53.937	2022-07-13	10:11:53
879107	23208	54319	40	5,54	0	2022-07-13 10:11:58.967	2022-07-13	10:11:58
879108	23208	54319	39	5,51	1	2022-07-13 10:12:03.983	2022-07-13	10:12:03
879109	23208	54319	39	5,61	1	2022-07-13 10:12:09.013	2022-07-13	10:12:09
879110	23208	54319	39	5,53	1	2022-07-13 10:12:14.043	2022-07-13	10:12:14
879111	23208	54319	39	5,53	1	2022-07-13 10:12:19.077	2022-07-13	10:12:19
879112	23208	54319	40	5,56	1	2022-07-13 10:12:24.090	2022-07-13	10:12:24
879113	23208	54319	40	5,56	0	2022-07-13 10:12:29.170	2022-07-13	10:12:29
879114	23208	54319	40	5,52	0	2022-07-13 10:12:34.153	2022-07-13	10:12:34
879115	23208	54319	39	5,57	0	2022-07-13 10:12:39.170	2022-07-13	10:12:39
879116	23208	54319	40	5,5	0	2022-07-13 10:12:44.200	2022-07-13	10:12:44
879117	23208	54319	40	5,55	0	2022-07-13 10:12:49.217	2022-07-13	10:12:49
879118	23208	54319	39	5,58	0	2022-07-13 10:12:54.280	2022-07-13	10:12:54
879119	23208	54319	39	5,53	0	2022-07-13 10:12:59.263	2022-07-13	10:12:59
879120	23208	54319	39	5,58	1	2022-07-13 10:13:04.297	2022-07-13	10:13:04
879121	23208	54319	39	5,54	1	2022-07-13 10:13:09.310	2022-07-13	10:13:09
879122	23208	54319	39	5,53	1	2022-07-13 10:13:14.343	2022-07-13	10:13:14
879123	23208	54319	39	5,54	1	2022-07-13 10:15:05.173	2022-07-13	10:15:05
879124	23208	54319	39	5,53	1	2022-07-13 10:15:05.173	2022-07-13	10:15:05
879125	23208	54319	40	5,51	1	2022-07-13 10:15:05.190	2022-07-13	10:15:05
879126	23208	54319	40	5,49	1	2022-07-13 10:15:05.190	2022-07-13	10:15:05
879127	23208	54319	39	5,59	1	2022-07-13 10:15:05.203	2022-07-13	10:15:05
879128	23208	54319	39	5,59	1	2022-07-13 10:15:05.203	2022-07-13	10:15:05
879129	23208	54319	40	5,55	1	2022-07-13 10:15:05.220	2022-07-13	10:15:05
879130	23208	54319	39	5,5	1	2022-07-13 10:15:05.237	2022-07-13	10:15:05
879131	23208	54319	39	5,54	1	2022-07-13 10:15:05.237	2022-07-13	10:15:05
879132	23208	54319	39	5,53	1	2022-07-13 10:15:05.250	2022-07-13	10:15:05
879133	23208	54319	40	5,53	1	2022-07-13 10:15:05.267	2022-07-13	10:15:05
879134	23208	54319	40	5,58	1	2022-07-13 10:15:05.267	2022-07-13	10:15:05
879135	23208	54319	40	5,54	1	2022-07-13 10:15:05.283	2022-07-13	10:15:05
879136	23208	54319	39	5,53	1	2022-07-13 10:15:05.300	2022-07-13	10:15:05
879137	23208	54319	40	5,52	1	2022-07-13 10:15:05.300	2022-07-13	10:15:05
879138	23208	54319	39	5,57	1	2022-07-13 10:15:05.300	2022-07-13	10:15:05
879139	23208	54319	39	5,55	1	2022-07-13 10:15:05.313	2022-07-13	10:15:05
879140	23208	54319	40	5,6	1	2022-07-13 10:15:05.330	2022-07-13	10:15:05
879141	23208	54319	40	5,6	0	2022-07-13 10:15:05.330	2022-07-13	10:15:05
879142	23208	54319	40	5,53	0	2022-07-13 10:15:05.347	2022-07-13	10:15:05
879143	23208	54319	40	5,49	1	2022-07-13 10:15:09.907	2022-07-13	10:15:09
879144	23208	54319	40	5,53	0	2022-07-13 10:15:14.923	2022-07-13	10:15:14
879145	23208	54319	39	5,58	0	2022-07-13 10:15:19.953	2022-07-13	10:15:19
879146	23208	54319	40	5,58	0	2022-07-13 10:15:24.987	2022-07-13	10:15:24
879147	23208	54319	39	5,57	0	2022-07-13 10:15:30.017	2022-07-13	10:15:30
879148	23208	54319	40	5,56	0	2022-07-13 10:15:35.033	2022-07-13	10:15:35
879149	23208	54319	40	5,57	0	2022-07-13 10:15:40.063	2022-07-13	10:15:40
879150	23208	54319	39	5,51	0	2022-07-13 10:15:45.080	2022-07-13	10:15:45
879151	23208	54319	40	5,54	0	2022-07-13 10:15:50.110	2022-07-13	10:15:50
879152	23208	54319	40	5,58	1	2022-07-13 10:15:55.143	2022-07-13	10:15:55
879153	23208	54319	39	5,62	1	2022-07-13 10:16:00.160	2022-07-13	10:16:00
879154	23208	54319	39	5,52	1	2022-07-13 10:16:05.173	2022-07-13	10:16:05
879155	23208	54319	40	5,61	1	2022-07-13 10:16:10.207	2022-07-13	10:16:10
879156	23208	54319	39	5,58	0	2022-07-13 10:16:15.237	2022-07-13	10:16:15
879157	23208	54319	40	5,53	1	2022-07-13 10:16:20.270	2022-07-13	10:16:20
879158	23208	54319	40	5,53	1	2022-07-13 10:16:25.300	2022-07-13	10:16:25
879159	23208	54319	40	5,56	0	2022-07-13 10:16:30.330	2022-07-13	10:16:30
879160	23208	54319	40	5,56	0	2022-07-13 10:16:35.330	2022-07-13	10:16:35
879161	23208	54319	40	5,55	0	2022-07-13 10:16:40.363	2022-07-13	10:16:40
879162	23208	54319	40	5,56	0	2022-07-13 10:16:45.380	2022-07-13	10:16:45
879163	23208	54319	40	5,57	0	2022-07-13 10:16:50.410	2022-07-13	10:16:50
879164	23208	54319	40	5,54	1	2022-07-13 10:16:55.440	2022-07-13	10:16:55
879165	23208	54319	39	5,53	0	2022-07-13 10:17:00.457	2022-07-13	10:17:00
879166	23208	54319	40	5,51	0	2022-07-13 10:17:05.503	2022-07-13	10:17:05
879167	23208	54319	40	5,5	0	2022-07-13 10:17:10.503	2022-07-13	10:17:10
879168	23208	54319	40	5,47	0	2022-07-13 10:17:15.537	2022-07-13	10:17:15
879169	23208	54319	39	5,49	0	2022-07-13 10:17:20.567	2022-07-13	10:17:20
879170	23208	54319	40	5,48	0	2022-07-13 10:17:25.583	2022-07-13	10:17:25
879171	23208	54319	40	5,52	0	2022-07-13 10:17:30.613	2022-07-13	10:17:30
879172	23208	54319	39	5,59	0	2022-07-13 10:17:35.630	2022-07-13	10:17:35
879173	23208	54319	40	5,54	0	2022-07-13 10:17:40.647	2022-07-13	10:17:40
879174	23208	54319	40	5,62	1	2022-07-13 10:17:45.707	2022-07-13	10:17:45
879175	23208	54319	40	5,53	1	2022-07-13 10:17:50.710	2022-07-13	10:17:50
879176	23208	54319	40	5,54	1	2022-07-13 10:17:55.740	2022-07-13	10:17:55
879177	23208	54319	40	5,53	1	2022-07-13 10:18:00.757	2022-07-13	10:18:00
879178	23208	54319	39	5,57	1	2022-07-13 10:18:05.787	2022-07-13	10:18:05
879179	23208	54319	40	5,54	1	2022-07-13 10:18:10.803	2022-07-13	10:18:10
879180	23208	54319	40	5,52	0	2022-07-13 10:18:15.850	2022-07-13	10:18:15
879181	23208	54319	40	5,6	0	2022-07-13 10:18:20.913	2022-07-13	10:18:20
879182	23208	54319	40	5,58	0	2022-07-13 10:18:25.880	2022-07-13	10:18:25
879183	23208	54319	40	5,59	0	2022-07-13 10:18:30.913	2022-07-13	10:18:30
879184	23208	54319	40	5,48	0	2022-07-13 10:18:35.930	2022-07-13	10:18:35
879185	23208	54319	39	5,57	1	2022-07-13 10:18:40.960	2022-07-13	10:18:40
879186	23208	54319	40	5,58	1	2022-07-13 10:18:45.977	2022-07-13	10:18:45
879187	23208	54319	39	5,54	0	2022-07-13 10:18:51.007	2022-07-13	10:18:51
879188	23208	54319	39	5,55	0	2022-07-13 10:18:56.023	2022-07-13	10:18:56
879189	23208	54319	39	5,52	0	2022-07-13 10:19:01.057	2022-07-13	10:19:01
879190	23208	54319	40	5,52	1	2022-07-13 10:19:06.100	2022-07-13	10:19:06
879191	23208	54319	40	5,51	1	2022-07-13 10:19:11.100	2022-07-13	10:19:11
879192	23208	54319	40	5,55	1	2022-07-13 10:19:16.133	2022-07-13	10:19:16
879193	23208	54319	40	5,56	1	2022-07-13 10:19:21.150	2022-07-13	10:19:21
879194	23208	54319	40	5,52	1	2022-07-13 10:19:26.180	2022-07-13	10:19:26
879195	23208	54319	40	5,52	1	2022-07-13 10:19:32.633	2022-07-13	10:19:32
879196	23208	54319	39	5,54	1	2022-07-13 10:19:37.007	2022-07-13	10:19:37
879197	23208	54319	40	5,6	1	2022-07-13 10:19:41.243	2022-07-13	10:19:41
879198	23208	54319	40	5,45	1	2022-07-13 10:19:46.273	2022-07-13	10:19:46
879199	23208	54319	40	5,56	1	2022-07-13 10:19:51.307	2022-07-13	10:19:51
879200	23208	54319	40	5,63	0	2022-07-13 10:19:56.337	2022-07-13	10:19:56
879201	23208	54319	39	5,59	0	2022-07-13 10:20:01.353	2022-07-13	10:20:01
879202	23208	54319	40	5,58	1	2022-07-13 10:20:06.383	2022-07-13	10:20:06
879203	23208	54319	40	5,5	1	2022-07-13 10:20:11.417	2022-07-13	10:20:11
879204	23208	54319	39	5,55	1	2022-07-13 10:20:16.430	2022-07-13	10:20:16
879205	23208	54319	39	5,55	0	2022-07-13 10:20:21.447	2022-07-13	10:20:21
879206	23208	54319	40	5,54	0	2022-07-13 10:20:26.480	2022-07-13	10:20:26
879207	23208	54319	40	5,53	0	2022-07-13 10:20:31.510	2022-07-13	10:20:31
879208	23208	54319	39	5,6	0	2022-07-13 10:20:36.527	2022-07-13	10:20:36
879209	23208	54319	40	5,62	1	2022-07-13 10:20:41.557	2022-07-13	10:20:41
879210	23208	54319	40	5,6	1	2022-07-13 10:20:46.573	2022-07-13	10:20:46
879211	23208	54319	39	5,54	0	2022-07-13 10:20:51.603	2022-07-13	10:20:51
879212	23208	54319	39	5,51	0	2022-07-13 10:20:56.637	2022-07-13	10:20:56
879213	23208	54319	40	5,47	0	2022-07-13 10:21:01.650	2022-07-13	10:21:01
